"Estimator","Version","etahat_0","etahat_1","rdhat","rrhat","cov_00","cov_01","cov_11","var_rd","var_rr","eta_0","eta_1","rd","rr","seed","n_trial","n_aux","mu_correct","pi_correct","run_id","replicate"
"AIPW","Naive",0.404904041490681,0.371540609521485,-0.0333634319691961,0.917601632608145,0.00225353660943143,-7.77689064428608e-05,0.00330166092468106,0.00571073534699821,0.0325826941738548,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.446339097689638,0.357997830832336,-0.0883412668573019,0.802075894057728,0.00253321697038955,0.000211285699101621,0.00468638207382973,0.00679702764601603,0.0300028798499288,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.44184677855922,0.400230938360355,-0.0416158401988649,0.905813865307412,0.00232543358890577,-5.79535814035886e-05,0.00313505171294705,0.00557639246466,0.0263693846144279,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Proposed",0.436434216273609,0.403155122640919,-0.0332790936326896,0.923747743894062,0.00211991328864366,-2.12021691298497e-05,0.00307210526206369,0.00523442288896705,0.025831335740847,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"IPW","Naive",0.477039689938874,0.411567860193217,-0.0654718297456575,0.862753915184611,0.00403280017830547,-0.000118705437095404,0.00473992307507934,0.00901013412757561,0.034919592130362,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"IPW","Proposed",0.463854107203085,0.361521727106145,-0.10233238009694,0.779386711235616,0.00246918178460964,0.000369318497739333,0.00501910721437078,0.00674965200350176,0.0276226745766328,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"AIPW","Naive",0.448003063707235,0.396764129712005,-0.0512389339952299,0.885628161621872,0.00230511818210459,-4.26074446385652e-05,0.00312529122602085,0.00551562429740258,0.0249555637197116,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.450350400590505,0.360411774010112,-0.0899386265803933,0.800291891685975,0.00217730831389399,0.000249667815565244,0.00474839357396214,0.00642636625672564,0.0283177279705734,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.405446547756799,0.37254465996238,-0.0329018877944194,0.918850245546658,0.00225855293448926,-7.47130084125836e-05,0.00330995961662921,0.00571793856794364,0.032570258093174,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.452005161600614,0.347586467236683,-0.10441869436393,0.768987827496993,0.00240640844294225,-7.32903292841848e-05,0.00419927195437219,0.00675226105588281,0.0280702813939123,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"IPW","Naive",0.470039829995013,0.414453209218442,-0.055586620776571,0.881740615944907,0.00411310770246662,-0.000205129686280103,0.00483518661546874,0.00935855369049557,0.037995970289043,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.444424301727853,0.402434125918624,-0.0419901758092287,0.905517822391851,0.0027763428128108,0.000451563678044822,0.00355469047913044,0.00542790593585159,0.0253825856837431,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"AIPW","Naive",0.405189270419984,0.371975882416702,-0.0332133880032825,0.918029941985245,0.00225514273570676,-7.64045958532758e-05,0.00330976277422556,0.00571771470163887,0.0325903703923601,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"AIPW","Proposed",0.448796644869834,0.347475150226362,-0.101321494643471,0.774237406180124,0.0025342486279853,0.000158111998050993,0.00452091576930612,0.00673894040118944,0.0287720562107276,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Naive",0.44184677855922,0.400230938360355,-0.0416158401988649,0.905813865307412,0.00232543358890577,-5.79535814035886e-05,0.00313505171294705,0.00557639246466,0.0263693846144279,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.436434216273609,0.403155122640919,-0.0332790936326896,0.923747743894062,0.00211991328864366,-2.12021691298497e-05,0.00307210526206369,0.00523442288896705,0.025831335740847,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"IPW","Naive",0.470039829995013,0.414453209218442,-0.055586620776571,0.881740615944907,0.00411310770246662,-0.000205129686280103,0.00483518661546874,0.00935855369049557,0.037995970289043,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.444424301727853,0.402434125918624,-0.0419901758092287,0.905517822391851,0.0027763428128108,0.000451563678044822,0.00355469047913044,0.00542790593585159,0.0253825856837431,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"AIPW","Naive",0.441559048347011,0.399690729244284,-0.0418683191027265,0.905180701744281,0.00232146526782126,-5.92905523912627e-05,0.00313665773579585,0.00557670410839963,0.0263936839518822,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"AIPW","Proposed",0.432741815949261,0.403110457684244,-0.0296313582650179,0.931526473354514,0.00244301093037263,0.00026891442272448,0.00334342986174922,0.00524861194667289,0.0264989052708131,0.514,0.382,-0.132,0.743190661478599,11000025,500,500,FALSE,FALSE,"parametric_mc20",7
"G-Formula","Naive",0.455764917923992,0.406294639416552,-0.0494702785074398,0.891456589654208,0.000223417327575599,-1.00359877113796e-05,0.000401632481525661,0.000645121784524019,0.00287439631960413,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"G-Formula","Proposed",0.51315992695235,0.389596823139385,-0.123563103812965,0.759211315375297,0.000356331964128818,-6.71490648766149e-05,0.000540701157799369,0.00103133125168142,0.00322045415655639,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"IPW","Naive",0.509794604783513,0.425974679985449,-0.0838199247980642,0.835580988869706,0.000438660233571921,-2.81409057269593e-05,0.000583117917778084,0.00107805996280392,0.00360311911678034,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"IPW","Proposed",0.512990388528013,0.387046743328347,-0.125943645199666,0.754491218517657,0.000744986633849853,0.000384728900295191,0.0010609061748531,0.00103643500811257,0.0034368780845926,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"AIPW","Naive",0.455765307308922,0.406218340584853,-0.0495469667240687,0.891288419874211,0.000223434092863983,-1.0053134953061e-05,0.000401453575997472,0.000644993938767577,0.00287340269315319,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.513153188584728,0.386912173991478,-0.12624101459325,0.753989612845589,0.000698147612379237,0.000350649569492944,0.00101218400403275,0.0010090324774261,0.0033430357747028,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.494163835886087,0.432543596286255,-0.0616202395998319,0.87530402849221,0.000251885850231499,-3.35048376566808e-06,0.000356357406397199,0.000614944224160033,0.00227359424867375,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Proposed",0.495930295556431,0.431862112242226,-0.0640681833142047,0.870812120396233,0.000266631762643673,-2.38003941238751e-05,0.000384269243668433,0.000698501794559856,0.00255303573923318,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"IPW","Naive",0.509794604783513,0.425974679985449,-0.0838199247980642,0.835580988869706,0.000438660233571921,-2.81409057269593e-05,0.000583117917778084,0.00107805996280392,0.00360311911678034,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"IPW","Proposed",0.512990388528013,0.387046743328347,-0.125943645199666,0.754491218517657,0.000744986633849853,0.000384728900295191,0.0010609061748531,0.00103643500811257,0.0034368780845926,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"AIPW","Naive",0.50926804143927,0.429647621716485,-0.0796204197227854,0.843657144678143,0.000240769723862655,-1.16397124433452e-06,0.000354841857554951,0.000597939523906275,0.00203650453191126,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.512886361520955,0.386132380790788,-0.126753980730168,0.752861471390502,0.000660807397720707,0.000373594918653518,0.00112527768207537,0.00103889524248904,0.0035631420401266,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.455764917923992,0.406294639416552,-0.0494702785074398,0.891456589654208,0.000223417327575599,-1.00359877113796e-05,0.000401632481525661,0.000645121784524019,0.00287439631960413,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.51315992695235,0.389596823139385,-0.123563103812965,0.759211315375297,0.000356331964128818,-6.71490648766149e-05,0.000540701157799369,0.00103133125168142,0.00322045415655639,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"IPW","Naive",0.4946902487165,0.428667329587183,-0.0660229191293165,0.866536849471732,0.000451757997715853,-4.01303831762091e-05,0.000591682256041976,0.00112370102011025,0.00408816746707393,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.496014879260716,0.43147498674488,-0.0645398925158354,0.869883152271503,0.00092652401927776,0.000551063594386379,0.000884590000508855,0.000708986831013856,0.00254832279004396,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"AIPW","Naive",0.455764762876438,0.406298575892426,-0.0494661869840118,0.891465529998811,0.000223413208173978,-1.00353227042269e-05,0.000401633172905513,0.000645117026487945,0.0028743981438422,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"AIPW","Proposed",0.513148746303111,0.389580474392385,-0.123568271910726,0.759195997649898,0.000698139817698897,0.000358533414829762,0.000989290791149094,0.000970363779188466,0.00321769742215631,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Naive",0.494163835886087,0.432543596286255,-0.0616202395998319,0.87530402849221,0.000251885850231499,-3.35048376566808e-06,0.000356357406397199,0.000614944224160033,0.00227359424867375,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.495930295556431,0.431862112242226,-0.0640681833142047,0.870812120396233,0.000266631762643673,-2.38003941238751e-05,0.000384269243668433,0.000698501794559856,0.00255303573923318,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"IPW","Naive",0.4946902487165,0.428667329587183,-0.0660229191293165,0.866536849471732,0.000451757997715853,-4.01303831762091e-05,0.000591682256041976,0.00112370102011025,0.00408816746707393,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.496014879260716,0.43147498674488,-0.0645398925158354,0.869883152271503,0.00092652401927776,0.000551063594386379,0.000884590000508855,0.000708986831013856,0.00254832279004396,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"AIPW","Naive",0.494166237152115,0.43254632860496,-0.0616199085471549,0.87530530433995,0.000251882943275597,-3.34964831594433e-06,0.000356361422856804,0.00061494366276429,0.0022735758296423,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"AIPW","Proposed",0.495917357594558,0.431821225422112,-0.064096132172446,0.870752392125689,0.000880061821570505,0.00051132907529547,0.000849775089188741,0.000707178760168307,0.00254769339663645,0.5038,0.3898,-0.114,0.773719730051608,11000026,5000,500,FALSE,FALSE,"parametric_mc20",7
"G-Formula","Naive",0.436719046167447,0.424219466106954,-0.0124995800604926,0.971378440738534,0.00194253154594626,-0.000108430749528841,0.0044228405854001,0.00658223363040404,0.0339046871773042,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"G-Formula","Proposed",0.485456051667644,0.412444268895773,-0.0730117827718706,0.849601663176183,0.00181736813913662,-5.70324171110835e-06,0.00458301094491967,0.00641178556747851,0.0250544434528261,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"IPW","Naive",0.502026164983638,0.443293212969888,-0.0587329520137498,0.883008185408695,0.00428056213767322,-0.000221178292952801,0.00557161214089312,0.0102945308644719,0.0368994791983857,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"IPW","Proposed",0.494368732525302,0.415451039776443,-0.0789176927488593,0.840366739324841,0.00191802439180728,3.67185585987601e-05,0.00400556698796921,0.00585015426257897,0.0216791459255965,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"AIPW","Naive",0.43669522914569,0.424373635281361,-0.0123215938643292,0.971784455057056,0.00193682248276008,-0.000107079563763949,0.00443008313933611,0.00658106474962409,0.0339128197000038,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.485751928385661,0.406869540121359,-0.0788823882643018,0.837607668328856,0.00180012308982018,1.92894382631591e-06,0.00452989884158222,0.00632616404374977,0.0245369297807613,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.509216394120526,0.446584388328296,-0.0626320057922294,0.877003163065082,0.00249429361406638,-2.69412879799177e-05,0.00398565603804726,0.00653383222807348,0.0229515154451578,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Proposed",0.519429255035448,0.441967376031751,-0.0774618790036978,0.85087116627959,0.00258334923923229,-2.130143147548e-06,0.00353681049805125,0.00612442002357863,0.0200541058162138,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"IPW","Naive",0.502026164983638,0.443293212969888,-0.0587329520137498,0.883008185408695,0.00428056213767322,-0.000221178292952801,0.00557161214089312,0.0102945308644719,0.0368994791983857,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"IPW","Proposed",0.494368732525302,0.415451039776443,-0.0789176927488593,0.840366739324841,0.00191802439180728,3.67185585987601e-05,0.00400556698796921,0.00585015426257897,0.0216791459255965,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"AIPW","Naive",0.504420155027423,0.447301961806791,-0.0571181932206328,0.886764649169248,0.0023953860185919,-8.03700613241407e-06,0.00398405064076958,0.00639551067162631,0.0231171478544736,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"AIPW","Proposed",0.489191682017374,0.413468277868799,-0.0757234041485753,0.845207089711133,0.00193759491791202,8.99225506621395e-06,0.00421893592808932,0.00613854633586892,0.0233502139229973,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,TRUE,"parametric_mc20",7
"G-Formula","Naive",0.436719046167447,0.424219466106954,-0.0124995800604926,0.971378440738534,0.00194253154594626,-0.000108430749528841,0.0044228405854001,0.00658223363040404,0.0339046871773042,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.485456051667644,0.412444268895773,-0.0730117827718706,0.849601663176183,0.00181736813913662,-5.70324171110835e-06,0.00458301094491967,0.00641178556747851,0.0250544434528261,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"IPW","Naive",0.506506530313839,0.44255581414575,-0.0639507161680892,0.873741576187647,0.00452947075123115,-0.000328538260077495,0.00561178054030201,0.0107983278116881,0.0375905145125467,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.52561624343236,0.443630948552252,-0.0819852948801071,0.844020621690209,0.00257517995214756,5.97185869220112e-05,0.00359650339675022,0.00605224617505375,0.0192931986865637,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"AIPW","Naive",0.436643587610201,0.424158532503325,-0.012485055106876,0.971406759514761,0.00193693305650439,-0.000106582363145087,0.00442904563869714,0.0065791434214917,0.0339030009007511,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"AIPW","Proposed",0.486574008961773,0.413241690733459,-0.0733323182283143,0.84928845997182,0.00178678029585225,1.023261257273e-06,0.00464504162036875,0.00642977539370645,0.0250559027906264,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,TRUE,FALSE,"parametric_mc20",7
"G-Formula","Naive",0.509216394120526,0.446584388328296,-0.0626320057922294,0.877003163065082,0.00249429361406638,-2.69412879799177e-05,0.00398565603804726,0.00653383222807348,0.0229515154451578,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,FALSE,"parametric_mc20",7
"G-Formula","Proposed",0.519429255035448,0.441967376031751,-0.0774618790036978,0.85087116627959,0.00258334923923229,-2.130143147548e-06,0.00353681049805125,0.00612442002357863,0.0200541058162138,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,FALSE,"parametric_mc20",7
"IPW","Naive",0.506506530313839,0.44255581414575,-0.0639507161680892,0.873741576187647,0.00452947075123115,-0.000328538260077495,0.00561178054030201,0.0107983278116881,0.0375905145125467,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,FALSE,"parametric_mc20",7
"IPW","Proposed",0.52561624343236,0.443630948552252,-0.0819852948801071,0.844020621690209,0.00257517995214756,5.97185869220112e-05,0.00359650339675022,0.00605224617505375,0.0192931986865637,0.532,0.372,-0.16,0.699248120300752,11000027,500,5000,FALSE,FALSE,"parametric_mc20",7
